zip_code,county_code,city,state,county_name,gender,marital_status,age,income,median_income,education_code,occupation,num_in_hhld,num_of_adults,num_of_children,child0_3,child4_6,child7_9,child10_11,child13_18,children,home_owner,dwelling_type,year_structure,median_home_value,len_of_residence,great_outdoors,sporting_life,health_fitness,luxury_life,doit_yourselfer,truck_owner,motor_cycle,sports,entertainment_enth,hobbyists,avid_readers,collectors,travel,pets,music,toys,art_craft,gardening,family,food,cars,casino_gambling,contributors,travel_business,travel_personal,travel_vacation,donor_arts_or_cultural,contributor_index,AAPPAREL,ACASHCONT,AEDUCATN,AENTRTAIN,AFOODTOTL,AGTOTALE,AHEALTH,AHOUSING,AINSPENSN,AREADING,ATRANS
98119,33,Seattle,WA,King,M,M,49,K,151,,0,1,1,0,,,,,,,,S,1913,0,13,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1591.12,2024.72,1076.04,3888.21,8469.08,1009.53,3366.97,20974.04,6863.52,121.36,13546.95
91789,37,Walnut,CA,Los Angeles,M,M,46,K,118,2,6,7,2,5,,1,1,1,,1,Y,S,,490,0,1,1,1,1,,,,1,1,1,,1,1,,1,,,,,1,,,1,1,,1,,10,2449.96,4519.91,1822.27,3498.79,8541.23,1667.37,4689.22,24421.41,9144.57,122.78,14338.63
98177,33,Seattle,WA,King,M,M,61,O,100,2,2,3,2,0,,,,,,,Y,S,1939,765,9,,,,1,,,,,,1,1,,1,,,,,1,,1,,,1,,,1,,7,1782.28,3266.23,1260.73,4511.69,9396.57,1967.71,4652.7,23060.98,7816.93,183.83,14013.83
10549,119,Mount Kisco,NY,Westchester,M,S,46,L,103,2,11,1,1,0,,,,,,,Y,S,1900,515,15,,1,1,1,1,1,,1,1,,1,,1,1,1,,,,,1,1,,1,,,1,,9,2218.51,2022.83,2043.68,2768.17,7595.94,1393,4715.34,24102.95,7937.45,128.74,12753.29
21401,3,Annapolis,MD,Anne Arundel,F,M,55,O,109,3,2,3,2,0,,,,,,,Y,S,1986,776,11,1,1,,1,1,,,1,,1,1,1,1,,,,1,,,1,,,1,1,,1,,6,1722.16,2645.62,1316.38,3049.85,8244.03,1071.12,5063.09,20804.39,7614.62,165.28,12311.41
10583,119,Scarsdale,NY,Westchester,M,M,58,O,255,3,0,4,3,1,,,,,,1,Y,S,1952,999,15,1,1,1,1,1,,,1,1,1,1,,1,,1,,,1,,1,1,,,,,1,,1,2660.81,2649.67,2766.84,3492.31,8992.19,1775.79,5822.17,27506.03,10345.96,168.16,14765.03
2467,17,Chestnut Hill,MA,Middlesex,F,S,53,O,194,3,21,1,1,0,,,,,,,Y,A,1938,925,15,,,1,1,,,,,1,1,,,1,,1,,,,,1,,,1,,,1,,10,2087.73,2142.25,1961.89,3644.32,10021.17,1925.98,5705.43,24720.55,9959.22,177.62,14655.67
94002,81,Belmont,CA,San Mateo,M,M,69,K,255,,0,6,6,0,,,,,,,Y,S,1955,887,15,1,1,1,1,,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,,1,,2,2205.96,2711.62,1809.83,3416.04,8494.22,1538.7,4554.04,25406.49,8295.47,135.29,13434.93
94536,1,Fremont,CA,Alameda,M,M,51,O,113,4,49,4,3,1,,,,1,,1,Y,S,1995,716,11,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,,,1,,,1,,3,2349.32,2816.79,1724.64,3289.91,8614.18,1394.22,4246.12,24387.29,8333.73,119.32,13279.91
60657,31,Chicago,IL,Cook,M,S,32,O,255,,0,1,1,0,,,,,,,Y,A,,0,2,,1,,,,,,1,,,,,1,,,,,,,,,,,,,1,,1,2736.19,1344.24,1767.05,2814.92,7558.19,801.07,3741.51,19546.84,7051.31,81.39,12680.63
29928,13,Hilton Head Island,SC,Beaufort,F,S,67,L,111,,0,4,4,0,,,,,,,Y,S,1987,277,5,1,1,1,1,1,,,1,,1,1,1,1,1,,,1,1,1,1,,,1,,,1,,1,1792.51,3487.22,810.76,2621.31,7571.14,2155.52,5702.65,16074.6,5256.72,110.42,10101.29
98004,33,Clyde Hill,WA,King,M,M,64,O,144,1,2,5,4,1,,,,,,1,Y,S,1969,999,15,1,1,1,1,1,,,1,,1,1,1,1,1,,,1,1,1,1,,,1,,,1,,1,1843.58,2658.83,1206.02,4203.89,9132.71,1662.21,4062.76,22788.19,7627.29,153.66,13692.1
75032,397,Rockwall,TX,Rockwall,M,M,42,O,110,2,2,7,2,5,,,1,1,,1,Y,S,2001,238,11,1,1,1,1,1,,,1,1,1,1,,1,,1,,1,1,,1,,,1,1,,1,,6,1862.58,2057.95,1098.85,3118.49,7542.19,1208.37,4440,20317.6,7452.44,90.92,14162.15
94539,1,Fremont,CA,Alameda,F,S,54,O,245,1,2,4,3,1,,,,,,1,Y,S,1990,999,15,,,,1,1,,,,1,1,1,,1,,1,,1,1,1,1,,,1,,,1,,5,2690.3,4655.92,2204.15,3978.67,9568.45,1771.02,4821.31,26682.22,10987.53,123.6,15003.15
10021,61,New York,NY,New York,F,M,46,C,255,2,0,4,3,1,,,,,,1,Y,A,,0,15,1,1,1,1,,,,1,,1,1,,1,1,,,,1,1,1,,,1,,,1,,1,2229.72,2072.17,1691.01,2618.93,7635.98,1272.34,4444.28,24327.19,7676.16,122.87,13307.39
90272,37,Pacific Palisades,CA,Los Angeles,F,M,60,O,208,,0,0,4,0,,,,,,,Y,S,1996,999,0,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,2201.03,3011.54,2110.83,3729.57,8572.52,2137.44,5696.19,26663.89,8486.94,166.9,14386
2492,21,Needham,MA,Norfolk,M,,0,C,255,,0,0,1,0,,,,,,,R,S,,0,8,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,2120.77,2251.52,2208.62,3783.34,10157.87,2005.02,5830,24731.18,10068.25,182.49,14440.85
80503,13,Niwot,CO,Boulder,M,S,53,N,112,2,31,1,1,0,,,,,,,Y,S,1972,603,14,1,1,,,,,,1,,,1,,1,,,,,,,,,,1,,,1,,5,2825.54,2447.94,1109.07,4057.78,8251.2,1385.46,4964.32,21150.65,6841.75,113.78,12261.51
90621,59,Buena Park,CA,Orange,M,M,90,E,107,3,2,2,2,0,,,,,,,Y,S,1977,630,15,,1,,,,,,1,,1,1,,1,,,,,,,1,,,1,,,1,,1,1887.44,1723.54,1211.01,2421.15,7059.94,924.99,3247.7,19670.66,5279.53,87.2,10543.64
95125,85,San Jose,CA,Santa Clara,F,S,54,L,87,1,2,1,1,0,,,,,,,Y,S,1997,676,14,,,1,,,,,,,,1,,1,,,,,1,,,,,1,,,1,,9,1949.8,2128.4,1637.93,3079.54,7801.51,1437.52,4343.52,23532.48,6961.14,132.38,12278.72
93940,53,Monterey,CA,Monterey,F,M,64,H,150,2,48,2,2,0,,,,,,,Y,S,1999,780,15,,1,1,,1,,,1,,1,1,1,1,1,,,1,1,1,1,,,,,,1,,1,1742.27,2120.44,1325.2,2783.23,6951.02,1256.73,3969.52,21842.03,5895.06,116.78,10888.26
77024,201,Houston,TX,Harris,M,M,75,O,255,2,31,7,2,5,,,1,1,1,1,Y,S,1962,505,15,1,1,1,1,,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,,1,,1,1950.32,2832.45,1209.95,3468.07,7752.93,1404.51,5278.67,21166.79,7935.73,115.17,14544.59
90027,37,Los Angeles,CA,Los Angeles,M,S,28,H,57,,0,5,4,1,,,,,,1,Y,S,1941,999,15,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,,1,,2,1620,1462.83,1170.95,2327.95,6530.63,930.85,3094.32,19552.73,4723.86,92.4,9620.75
85262,13,Scottsdale,AZ,Maricopa,M,M,62,N,95,2,2,4,3,1,,,,,1,1,Y,S,2007,240,2,,1,1,,1,,,1,,1,1,1,1,,,,1,1,,1,,,1,,,1,,2,1973.16,3174.08,1041.91,4803.53,7549.13,1542.67,5486.77,21500.87,8714.76,178.74,16934.52
1267,3,Williamstown,MA,Berkshire,F,M,41,J,150,1,16,5,2,3,,,1,1,,1,Y,S,1940,0,5,1,1,,1,,,,1,1,1,1,,1,,1,,1,1,1,1,1,,1,,,1,,1,1828.77,2011.09,1569.99,3074.15,8571.78,1697.99,5181.17,21909.8,7694.93,155.57,12770.8
28031,119,Cornelius,NC,Mecklenburg,M,M,27,O,185,,0,2,2,0,,,,,,,Y,S,1991,0,15,1,1,1,1,,,,1,,1,1,1,1,,,,1,1,,1,,,1,,,1,,1,1796.41,1961.57,898.77,2834.59,7008.64,954.33,4125.6,17642.66,6970.78,91.79,12063.72
80906,41,Colorado Springs,CO,El Paso,M,M,42,O,120,,0,2,2,0,,,,,,,Y,S,1978,366,8,,1,,,,,,1,,1,1,,1,,,,,,,1,,,1,,,1,,4,2300.77,2082.5,990.91,3332.35,7214.33,1135.48,4380.65,18860.24,5529.01,101.19,11095.22
83340,13,Ketchum,ID,Blaine,M,M,41,N,0,2,0,0,0,0,,,,,,,Y,P,,0,0,1,1,1,1,1,,,1,,1,1,,1,,,,,1,1,1,,,1,,,1,,6,1504.16,1963.11,803.14,2809.31,6402.43,1126.54,4505.76,17337.05,5072.76,123.09,13006.54
91360,111,Thousand Oaks,CA,Ventura,M,M,62,N,164,,0,4,4,0,,,,,,,Y,S,1965,900,7,1,,1,1,1,,,,1,1,1,,1,1,1,,1,1,,1,,,1,,,1,,4,1958.3,2205.2,1648.84,3021.08,7702.57,1520.71,4589.2,22945.09,6625.15,127.98,12225.78
80503,13,Niwot,CO,Boulder,F,M,28,O,112,2,2,6,4,2,,,1,,,1,Y,S,1987,603,15,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,,3,2825.54,2447.94,1109.07,4057.78,8251.2,1385.46,4964.32,21150.65,6841.75,113.78,12261.51
60525,31,La Grange,IL,Cook,F,M,22,O,255,,0,5,3,2,,,1,1,,1,Y,S,2006,615,7,1,1,1,1,,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,,,,1,,1,2335.7,2010.41,1996.04,2655.97,7723.02,1561.82,5169.73,21836.24,6746.89,138.43,13373.62
60521,43,Hinsdale,IL,Dupage,F,M,0,N,85,,0,6,4,0,,,,,,,Y,S,1939,999,10,1,1,1,1,,,,1,,1,1,1,1,1,,,1,1,1,1,,,,,,1,,1,2604.54,2099.59,2624.54,3006.13,8641.61,2027.91,5317.46,23785.56,7856.66,149.28,14552.49
95032,85,Los Gatos,CA,Santa Clara,F,M,38,J,255,,0,4,3,0,,,,,,,,S,,0,2,,1,,1,,,,1,,1,1,1,1,,1,,,,1,1,,,,,,1,,1,2065.53,2596.38,1925.02,3388.44,8253.93,1787.38,5045.45,25284.34,7835.93,149.67,13473.39
80202,31,Denver,CO,Denver,F,M,58,N,89,2,2,3,3,0,,,,,,,Y,A,1907,482,10,,1,,,1,,,1,,1,1,,1,1,,,1,1,,1,,,1,,,1,,1,2235.6,1471.22,1032.87,3513.96,6854.59,854,3930.38,18984.35,6165.53,83.68,10709.92
6880,1,Westport,CT,Fairfield,F,M,48,O,149,1,16,6,5,1,,,,,1,1,R,S,1956,999,2,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,,3,2492.83,2436.41,6173.94,4052.4,10686.57,2814.61,6178.09,27811.52,10252.89,171.47,14456.19
22079,59,Lorton,VA,Fairfax,F,M,29,O,213,,0,5,5,0,,,,,,,Y,S,2004,999,9,1,1,,,,,,1,,1,1,,1,,,,,,,1,1,,,,,1,,5,2095.99,1992.74,1248.39,2915.17,8156.57,883.83,4017.03,22173.83,8205.39,110.6,13553.96
64112,95,Kansas City,MO,Jackson,M,M,69,N,108,3,2,2,2,0,,,,,,,Y,S,1950,649,10,1,,,,,,,,,,1,,1,,,,,1,,,,,1,,,1,,4,1491.57,1922.08,1263.55,2374.26,6340.33,591.12,3755.14,14805.2,5953.75,103.51,10752.75
94705,1,Berkeley,CA,Alameda,F,S,60,N,187,3,4,3,2,1,,,,1,,1,Y,S,1914,999,12,,1,1,,1,,,1,1,1,1,1,1,,1,,1,1,1,1,,,1,1,1,1,,3,2101.36,2508.28,1727.55,3404.2,7898.84,1610.03,4571.61,24781.9,7614.14,141.51,12617.38
48323,125,West Bloomfield,MI,Oakland,M,M,58,O,106,3,6,9,6,4,,1,,1,,1,Y,S,1988,292,1,,1,1,1,,,,1,1,1,,,1,,1,,,,,1,1,,1,1,,1,,2,1506.74,3361.44,1539.11,3453.92,8995.65,1946.28,5729.41,18421.88,7581.47,203.84,17415.79
10514,119,Chappaqua,NY,Westchester,M,M,64,O,255,3,2,3,3,0,,,,,,,Y,S,2001,999,15,1,1,1,1,1,,,1,,1,1,1,1,,,,,1,,1,1,,1,,,1,,1,2865.07,2625.66,3313.47,3551.57,9177.16,1899.2,5779.62,28369.2,11177.08,161.77,15680.48
37922,93,Knoxville,TN,Knox,M,M,28,K,255,1,0,4,3,1,,1,,,,1,Y,S,2002,0,12,1,1,1,1,,,1,1,,1,1,,1,,,,,1,1,1,1,,1,,,1,,1,2195.64,1909.42,1164.33,3208.13,9202.97,2026.24,5275.17,18474.06,8799.16,98.61,14755.35
94022,85,Los Altos,CA,Santa Clara,M,M,56,O,82,3,3,2,2,0,,,,,,,Y,S,1956,999,15,,,1,,,,,,,,1,1,1,,,,,,,,,,1,,,1,,7,2248.95,3493.84,2008.45,3625.76,8450.64,2153.52,5746.14,25895.12,8397.63,158.9,13895.76
90068,37,Los Angeles,CA,Los Angeles,F,S,86,N,255,,0,4,3,1,,,,,,1,,S,1926,882,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1777.76,1697.91,1414.04,2879.37,7379.6,1179.19,3548.44,22899.23,6491.53,120.86,11279.74
6870,1,Old Greenwich,CT,Fairfield,F,M,41,O,229,,0,4,2,2,,1,1,,,1,Y,S,2003,999,8,,1,1,,1,,,1,,1,1,,1,,,,,1,1,1,,,1,,,1,,4,2598.94,2442.53,6058.2,4158.01,10881.53,2708.74,6196.12,28757.52,10620.19,174.17,14484.31
11375,81,Forest Hills,NY,Queens,,S,0,,255,,0,1,1,0,,,,,,,R,S,,0,3,,1,,,,,,1,,,,,1,,,,,,,,,,,,,1,,1,2021.41,1890.24,1680.13,2461.23,7035.01,1177.45,4215.12,22735.56,6771.66,113.44,11624.2
91709,71,Chino Hills,CA,San Bernardino,M,S,0,M,185,,0,2,2,0,,,,,,,Y,S,1991,0,15,,1,1,,,,,1,1,,1,,1,,1,,,,,,,,,,,1,,1,2431.44,3197.04,2082.22,3610.71,9185.66,1537.85,4521.21,25931.84,9502.38,131.92,14530.2
90803,37,Long Beach,CA,Los Angeles,M,S,44,K,64,,0,1,1,0,,,,,,,R,S,1924,868,5,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,9,1860.52,2032.14,1442.11,3019.75,7363.14,1354.51,3934.64,23204.33,6636.41,128.43,11754
94070,81,San Carlos,CA,San Mateo,F,,0,O,101,,0,1,1,0,,,,,,,,S,1952,960,0,,,1,,,,,,,1,1,,1,,,,1,,,1,,,,,,1,,1,2176.12,2673.4,1966.27,3531.72,8678.57,1674.81,4845.9,26110.2,8472.19,145.14,13953.69
93012,111,Camarillo,CA,Ventura,M,M,50,O,255,2,31,6,6,0,,,,,,,Y,S,2001,999,6,1,1,1,1,,,,1,1,1,1,,1,,1,,,1,,1,1,,1,1,,1,,5,1997.53,2345.81,1618.17,3072.21,7853.78,1454.6,4572.67,23324.54,6996.88,128.66,12295.15
7760,25,Rumson,NJ,Monmouth,M,M,52,O,255,1,2,6,4,2,,,,1,1,1,Y,S,1967,999,13,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,,1,,,1,1,,1,,3,2827.42,1980.03,4251.57,3415.3,9584.85,3787.22,5376.13,29807.56,9381.97,179.16,15005.67
33957,71,Sanibel,FL,Lee,F,M,60,N,255,1,31,3,3,0,,,,,,,Y,S,,0,2,1,1,1,,,,,1,1,,1,,1,,1,,,1,,,1,,,1,,1,,1,1540.47,2941.17,555.18,2817.12,6984.92,1043.91,5978.08,18627.8,4711.13,125.88,13072.52
60043,31,Kenilworth,IL,Cook,M,M,63,O,255,3,2,5,4,0,,,,,,,Y,S,1922,999,15,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,1,2,2981.49,2699.66,3288.89,3529.1,9565.47,2655.63,6276.16,27441.8,9437.96,191.19,16967.63
93908,53,Salinas,CA,Monterey,F,M,24,N,99,,0,3,3,0,,,,,,,Y,S,1968,999,15,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,,,1,,2,2167.82,2775.42,2042.78,3698.58,8521.2,1916.64,5336.11,26192.11,8532.04,159.66,14024.32
10583,119,Scarsdale,NY,Westchester,M,M,63,O,123,2,48,4,3,1,,,,,,1,Y,S,1996,651,15,1,1,,1,1,1,,1,,1,1,1,1,,,,1,1,,1,1,,1,,,1,,1,2660.81,2649.67,2766.84,3492.31,8992.19,1775.79,5822.17,27506.03,10345.96,168.16,14765.03
18034,77,Center Valley,PA,Lehigh,F,M,45,N,74,1,0,5,2,3,1,,1,1,,1,Y,S,2005,276,8,,1,1,,1,,,1,1,1,1,1,1,,1,,1,1,1,1,,,1,1,,1,,5,2276.24,1833.52,2424.35,3448.58,8990.35,2280.54,4903.27,20321.18,8016.83,137.81,15051.38
70471,103,Mandeville,LA,Saint Tammany,F,M,28,L,56,1,6,6,6,0,,,,,,,Y,S,1976,358,6,1,1,1,1,,,,1,1,1,1,,1,,1,,,1,1,1,1,,1,,,1,,3,1404.99,2042.93,820.66,3851.98,6146.83,1223.59,4523.67,16364.02,6220.08,78.93,12220.08
95020,85,Gilroy,CA,Santa Clara,,M,27,N,99,,0,6,5,0,,,,,,,Y,S,1978,624,5,1,1,1,1,,,,1,,1,1,1,1,,,,1,1,1,1,,,1,,,1,,2,2008.7,1966.58,1647,3021.28,7960.94,1282.9,4204.53,23059.97,6934.37,124.36,12367.76
91356,37,Tarzana,CA,Los Angeles,F,M,49,N,122,3,0,4,3,1,,,,,,1,Y,S,1975,999,11,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,,1,,,1,,1,,,1,,4,1915.54,2044.85,1544.6,3000.34,7541.72,1441.47,4375.19,22659.41,6432.76,126.03,11884.94
91001,37,Altadena,CA,Los Angeles,M,M,61,N,115,2,31,8,6,2,1,,1,,,1,Y,S,1940,911,10,1,1,1,1,1,,,1,,1,1,1,1,,1,,1,,1,1,1,,1,,,1,,1,2075.78,2505.02,1766.58,3239.89,8148.15,1529.12,4754.99,24181.94,7526.29,136.98,13086.93
60035,97,Highland Park,IL,Lake,F,M,30,O,255,,0,4,2,2,1,1,,,,1,Y,S,1953,673,6,,1,1,,,,,1,,1,1,,1,,,,1,,1,1,,,,,,1,,2,2436.76,2194.09,1996.88,2686.91,7615.17,1580.02,5416.53,22268.54,6715.89,144.93,13460.16
90807,37,Long Beach,CA,Los Angeles,F,M,43,O,96,2,0,7,2,5,,,1,1,,1,Y,S,1950,639,9,1,,1,,1,,,,1,1,1,,1,,1,,,1,1,1,,,1,1,,1,,6,1932.9,2156.21,1514.65,2911.3,7691.14,1261.63,4035.95,22567.48,6660.5,118.71,12170.93
7762,25,Spring Lake,NJ,Monmouth,F,S,55,O,128,3,0,5,5,0,,,,,,,Y,S,1900,921,15,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,,,1,,4,2122.87,2034.17,2653.21,3009.48,7917.74,2539.51,5522.65,25838.27,6858.96,206.46,13416.99
33137,86,Miami,FL,Miami-Dade,M,S,46,K,79,1,16,1,1,0,,,,,,,Y,S,1940,551,8,,1,1,,,,,1,,,,,1,1,,,,,,,,,1,,,1,,8,1159.1,856.24,548.58,1914.36,5582.77,498.44,2679.14,15187.93,3976.04,51.12,10803.65
60010,97,Lake Barrington,IL,Lake,M,M,64,O,255,1,16,4,3,1,,1,,,,1,Y,S,1987,0,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,,1,,,1,,,1,,1,2626.15,2313.15,2482.12,3012.98,8402.44,1985.29,5596.21,24095.73,7912.42,155.39,14623.02
92602,59,Irvine,CA,Orange,F,S,40,H,150,2,5,1,1,0,,,,,,,R,S,,653,7,,1,1,,1,,,1,1,1,1,1,1,,1,,,,,1,,,1,,,1,,6,2353.4,2307.37,1749.24,3343.56,8863.43,1153.79,3635.15,24675.78,8526.96,108.05,13012.15
90703,37,Cerritos,CA,Los Angeles,M,M,56,O,112,2,31,5,4,1,,,,,,1,Y,S,1970,820,15,1,1,1,1,,,,1,,1,1,,1,,,,,1,1,1,,,1,,,1,,2,2382.16,4198.2,1710.83,3499.57,8404.23,1761.35,5057.71,24272.01,8479.9,128.62,13769.1
6073,3,South Glastonbury,CT,Hartford,M,S,46,O,161,2,3,6,2,4,,,1,1,,1,Y,S,2003,397,10,,,,,1,,,,1,1,1,,1,,1,,1,1,,1,,,,,,1,,5,2606.9,2373.24,7352.09,4453.75,11760.8,3097.84,6538.27,29513.71,11120.37,180.2,15054.98
90066,37,Los Angeles,CA,Los Angeles,M,M,59,L,82,2,4,2,2,0,,,,,,,Y,S,1950,939,14,1,,1,,,,,,1,1,1,1,1,,1,,,,,1,,,1,,,1,,7,1900.25,1858.93,1364.69,2763.96,7391.56,1158.85,3695.17,21794.21,6120.3,110.19,11307.38
95765,61,Rocklin,CA,Placer,M,M,56,O,106,1,3,3,2,1,,1,,,,1,Y,S,1998,416,12,1,1,,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,,,,,,1,,5,1984.88,1877.16,1642.94,2978.24,8042.15,1153.05,3909.84,23254.68,6997.25,114.96,12465.81
75230,113,Dallas,TX,Dallas,F,M,76,N,123,2,2,6,4,2,,,,,,1,Y,S,1956,396,15,1,,1,1,,,,,1,1,1,,1,,1,,1,1,,1,,,1,,,1,,3,1777.62,2432.3,1023.13,3136.01,7134.76,1223.1,4758.76,19339.77,6821.66,103.23,13226.27
2066,23,Scituate,MA,Plymouth,M,M,57,N,255,3,37,5,4,1,,,,,,1,Y,S,1940,552,11,1,1,1,1,,,,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,,,1,,2,2027.93,2210.27,1964.36,3705.39,10012,2009.97,5829.46,24230.58,9802.53,180.37,14257.79
95014,85,Cupertino,CA,Santa Clara,F,M,54,O,255,3,2,5,4,0,,,,,,1,Y,S,1961,733,15,1,1,1,1,,,,1,1,1,1,1,1,,1,,1,1,,1,,,1,1,1,1,,9,2369.49,3401.68,1928.55,3486.34,8802.89,1588.1,4586.5,24849.58,8954.04,120.86,13326.18
22102,59,Mc Lean,VA,Fairfax,M,M,65,O,231,2,49,7,6,1,,,,,1,1,Y,S,1987,999,15,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,,,1,,1,2063.95,2312.24,1210.36,2971.08,8124.86,950.27,4453.86,22606.5,8329.18,116.18,14951.27
94112,75,San Francisco,CA,San Francisco,M,M,24,N,110,,0,4,3,1,,,,,,1,Y,S,1927,768,15,1,1,,,,,,1,,,,,1,,,,,,,,,,,,,1,,3,2266.25,3093.8,1671.59,3104.5,8172.73,1442.69,4467.27,22955.1,7639.64,114.82,12967.23
22101,59,Mc Lean,VA,Fairfax,F,M,31,O,175,1,6,6,6,0,,,,,,,Y,S,1987,844,15,1,1,1,1,1,,,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,1,,4,1973.34,3225.64,1411.02,3177.99,8445.5,1125.65,5487.21,23464.66,8622.99,151.92,16211.96
48301,125,Bloomfield Hills,MI,Oakland,M,M,39,O,98,,0,4,4,0,,,,,,,Y,S,1930,353,2,1,1,1,1,,,,1,1,1,1,1,1,,1,,1,1,,1,,,1,,,1,,1,1512.21,4242.31,1506.18,3463.26,8814.64,1960.41,5922.47,18992.66,7701.15,225.39,17421.66
33418,99,West Palm Beach,FL,Palm Beach,M,M,73,O,110,3,0,3,3,0,,,,,,,Y,S,1999,473,14,,1,1,,,,,1,1,1,1,,1,,1,,,,1,1,,,,1,,1,,2,1566.36,1975.5,625.16,2701.11,7060.24,852.95,4658.81,18209.99,5736.12,95.12,13787.47
76107,439,Fort Worth,TX,Tarrant,F,M,37,F,78,,0,6,5,1,1,,,,,1,Y,S,,0,1,,,,,1,,,,,,1,1,1,,,,1,1,1,,,,1,1,,1,,7,1536.05,1494.7,631.35,2403.88,6006.81,842.31,3445.14,16432.27,5173.65,75.63,11376.21
94070,81,San Carlos,CA,San Mateo,M,M,47,O,105,3,48,6,5,1,,,,1,,1,Y,S,1967,960,6,1,1,1,1,,,,1,1,1,1,1,1,,1,,1,1,,1,,,1,,,1,,5,2176.12,2673.4,1966.27,3531.72,8678.57,1674.81,4845.9,26110.2,8472.19,145.14,13953.69
89118,3,Las Vegas,NV,Clark,M,S,39,K,84,2,16,1,1,0,,,,,,,Y,S,2005,505,4,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,9,1565.47,1575.73,984.45,2524.89,6581.52,1174.72,3549.59,16788.77,5154.86,94.07,11451.92
7946,27,Millington,NJ,Morris,F,S,42,O,167,1,6,3,2,1,,,,,,1,Y,S,2001,673,11,1,1,,1,1,,,1,,,,1,1,,,,1,,1,,,,1,,,1,,3,2700.55,2041.01,4338.29,3396.83,9253.92,3843.86,5384.9,28707.83,8761.21,175.54,14749.81
90210,37,Beverly Hills,CA,Los Angeles,F,M,80,K,255,,0,3,3,0,,,,,,,Y,S,1956,999,10,,,,,,,,,,1,,,1,,,,,,,,,,1,,,1,,1,2117.23,2688.12,1934.77,3511.98,8187.42,2002.88,5463.3,25427.52,7820.29,155.92,13303.88
91208,37,Glendale,CA,Los Angeles,M,M,49,K,200,3,6,6,5,1,,,,,,1,Y,S,1927,712,12,1,,,,1,,,1,,1,,,1,1,,,,1,,1,,,,,,1,,3,2101.97,2806.68,1854.73,3343.58,8181.17,1739.01,4961.67,24749.14,7650.5,142.3,13334.08
91326,37,Porter Ranch,CA,Los Angeles,M,S,45,L,134,1,0,2,2,0,,,,,,,Y,S,1959,820,5,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,10,2318.38,3279.67,1939.74,3552.38,8568.86,1756.16,5016.87,25297.16,8536.13,142.05,13763.03
92128,73,San Diego,CA,San Diego,,,54,H,165,3,0,3,2,1,,,,,1,1,Y,S,1967,444,14,,,1,,,,,,,,1,,1,,,,,,,,,,1,,,1,,1,2056.49,2514.53,1617.68,3226.9,8013.42,1527.17,4713.82,24159.8,7468.11,133.5,12651.49
91604,37,Studio City,CA,Los Angeles,M,S,44,L,147,3,6,1,1,0,,,,,,,Y,S,1952,999,8,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,9,1901.79,2015.15,1518.89,3061.85,7698.08,1294.47,3939.76,23761.51,6998.67,127.91,12026.66
91381,37,Stevenson Ranch,CA,Los Angeles,M,S,46,K,99,2,2,2,1,1,,,1,,,1,Y,S,1980,594,3,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,10,2363.52,2512.69,2164.52,3603.53,9257.33,1375.55,4411.69,26548.57,9278.29,134.95,14421.66
93003,111,Ventura,CA,Ventura,F,M,24,K,112,,0,4,3,1,,1,,,,1,Y,S,,947,1,,,,1,,,,,,1,1,,1,,,,,1,,1,,,1,,,1,,1,1782.76,1842.81,1411.22,2721.42,7211.35,1239.65,3981.06,21548.52,5873.21,114.91,11245.25
94131,75,San Francisco,CA,San Francisco,M,M,56,N,88,2,0,4,3,0,,,,,,,Y,S,,593,15,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,7,2132.28,2746.24,1744.45,3443.53,8439.76,1581.33,4526.11,25501,8242.06,141.83,13372.25
